index, file, trace_file_size, selected_greedy, score_rowsum, score_unitarian, score_block_target
3828, "exemplar_002887", 8561, 0, 13121, 0, 0
3829, "exemplar_002957", 8561, 0, 13492, 0, 0
3830, "exemplar_000904", 8561, 0, 13422, 0, 0
3831, "exemplar_003856", 8561, 0, 13507, 0, 0
3832, "exemplar_000882", 8561, 0, 13252, 0, 0
3833, "exemplar_000668", 8561, 0, 13569, 0, 0
3834, "exemplar_002184", 8561, 0, 13424, 0, 0
3835, "exemplar_002637", 8561, 0, 13429, 0, 0
3836, "exemplar_001088", 8561, 0, 13435, 0, 0
3837, "exemplar_004111", 8561, 0, 13559, 0, 0
3838, "exemplar_004587", 8561, 0, 13504, 0, 0
3839, "exemplar_002816", 8561, 0, 13429, 0, 0
3840, "exemplar_002905", 8561, 0, 13206, 0, 0
3841, "exemplar_002602", 8561, 0, 13149, 0, 0
3842, "exemplar_004022", 8561, 0, 13218, 0, 0
3843, "exemplar_000160", 8561, 0, 13230, 0, 0
3844, "exemplar_000179", 8561, 0, 13197, 0, 0
3845, "exemplar_000437", 8561, 0, 13494, 0, 0
3846, "exemplar_004743", 8561, 0, 13205, 0, 0
3847, "exemplar_001737", 8561, 0, 13513, 0, 0
3848, "exemplar_002879", 8561, 0, 13203, 0, 0
3849, "exemplar_004321", 8561, 0, 13226, 0, 0
3850, "exemplar_000827", 8561, 0, 13546, 0, 0
3851, "exemplar_002820", 8561, 0, 13516, 0, 0
3852, "exemplar_002736", 8561, 0, 13241, 0, 0
3853, "exemplar_002761", 8561, 0, 13536, 0, 0
3854, "exemplar_001896", 8561, 0, 13502, 0, 0
3855, "exemplar_001066", 8561, 0, 13213, 0, 0
3856, "exemplar_004113", 8561, 0, 13438, 0, 0
3857, "exemplar_001086", 8561, 0, 13134, 0, 0
3858, "exemplar_004740", 8561, 0, 13424, 0, 0
3859, "exemplar_001336", 8561, 0, 13509, 0, 0
3860, "exemplar_004159", 8561, 0, 13130, 0, 0
3861, "exemplar_004441", 8561, 0, 13246, 0, 0
3862, "exemplar_001101", 8561, 0, 13501, 0, 0
3863, "exemplar_002927", 8561, 0, 13173, 0, 0
3864, "exemplar_001634", 8561, 0, 13428, 0, 0
3865, "exemplar_004632", 8561, 0, 13206, 0, 0
3866, "exemplar_003952", 8561, 0, 13216, 0, 0
3867, "exemplar_003202", 8561, 0, 13221, 0, 0
3868, "exemplar_001002", 8561, 0, 13531, 0, 0
3869, "exemplar_004028", 8561, 0, 13113, 0, 0
3870, "exemplar_004062", 8561, 0, 13108, 0, 0
3871, "exemplar_003246", 8561, 0, 13173, 0, 0
3872, "exemplar_003971", 8561, 0, 13238, 0, 0
3873, "exemplar_001972", 8561, 0, 13439, 0, 0
3874, "exemplar_000496", 8561, 0, 13431, 0, 0
3875, "exemplar_001851", 8561, 0, 13221, 0, 0
3876, "exemplar_002697", 8561, 0, 13056, 0, 0
3877, "exemplar_004067", 8561, 0, 13251, 0, 0
3878, "exemplar_004541", 8561, 0, 13195, 0, 0
3879, "exemplar_004096", 8561, 0, 13215, 0, 0
3880, "exemplar_003349", 8561, 0, 13504, 0, 0
3881, "exemplar_002484", 8561, 0, 13546, 0, 0
3882, "exemplar_001596", 8561, 0, 13506, 0, 0
3883, "exemplar_003648", 8561, 0, 13493, 0, 0
3884, "exemplar_001705", 8561, 0, 13125, 0, 0
3885, "exemplar_001999", 8561, 0, 13506, 0, 0
3886, "exemplar_003382", 8561, 0, 13531, 0, 0
3887, "exemplar_001567", 8561, 0, 13510, 0, 0
3888, "exemplar_003212", 8561, 0, 13428, 0, 0
3889, "exemplar_004328", 8561, 0, 13515, 0, 0
3890, "exemplar_004621", 8561, 0, 13513, 0, 0
3891, "exemplar_002639", 8561, 0, 13430, 0, 0
3892, "exemplar_001245", 8561, 0, 13508, 0, 0
3893, "exemplar_003500", 8561, 0, 13517, 0, 0
3894, "exemplar_000232", 8561, 0, 13204, 0, 0
3895, "exemplar_004449", 8561, 0, 13535, 0, 0
3896, "exemplar_002664", 8561, 0, 13439, 0, 0
3897, "exemplar_000911", 8561, 0, 13198, 0, 0
3898, "exemplar_002538", 8561, 0, 13437, 0, 0
3899, "exemplar_004764", 8561, 0, 13525, 0, 0
3900, "exemplar_000341", 8561, 0, 13427, 0, 0
3901, "exemplar_003031", 8561, 0, 13506, 0, 0
3902, "exemplar_001374", 8561, 0, 13502, 0, 0
3903, "exemplar_000183", 8561, 0, 13169, 0, 0
3904, "exemplar_002177", 8561, 0, 13255, 0, 0
3905, "exemplar_002317", 8561, 0, 13521, 0, 0
3906, "exemplar_001714", 8561, 0, 13508, 0, 0
3907, "exemplar_002036", 8561, 0, 13191, 0, 0
3908, "exemplar_004588", 8561, 0, 13131, 0, 0
3909, "exemplar_003523", 8561, 0, 13425, 0, 0
3910, "exemplar_002056", 8561, 0, 13534, 0, 0
3911, "exemplar_002485", 8561, 0, 13546, 0, 0
3912, "exemplar_001940", 8561, 0, 13534, 0, 0
3913, "exemplar_002746", 8561, 0, 13220, 0, 0
3914, "exemplar_003911", 8561, 0, 13553, 0, 0
3915, "exemplar_000011", 8561, 0, 13503, 0, 0
3916, "exemplar_003083", 8561, 0, 13421, 0, 0
3917, "exemplar_003954", 8561, 0, 13504, 0, 0
3918, "exemplar_000817", 8561, 0, 13232, 0, 0
3919, "exemplar_000069", 8561, 0, 13214, 0, 0
3920, "exemplar_002537", 8561, 0, 13489, 0, 0
3921, "exemplar_002383", 8561, 0, 13201, 0, 0
3922, "exemplar_000100", 8561, 0, 13272, 0, 0
3923, "exemplar_004670", 8561, 0, 13118, 0, 0
3924, "exemplar_000446", 8561, 0, 13192, 0, 0
3925, "exemplar_003714", 8561, 0, 13210, 0, 0
3926, "exemplar_001174", 8561, 0, 13201, 0, 0
3927, "exemplar_000869", 8561, 0, 13212, 0, 0
3928, "exemplar_004426", 8561, 0, 13216, 0, 0
3929, "exemplar_003787", 8561, 0, 13122, 0, 0
3930, "exemplar_002574", 8561, 0, 13196, 0, 0
3931, "exemplar_004153", 8561, 0, 13176, 0, 0
3932, "exemplar_003043", 8561, 0, 13489, 0, 0
3933, "exemplar_003348", 8561, 0, 13516, 0, 0
3934, "exemplar_001919", 8561, 0, 13433, 0, 0
3935, "exemplar_002515", 8561, 0, 13104, 0, 0
3936, "exemplar_001994", 8561, 0, 13232, 0, 0
3937, "exemplar_003847", 8561, 0, 13133, 0, 0
3938, "exemplar_004377", 8561, 0, 13126, 0, 0
3939, "exemplar_003070", 8561, 0, 13557, 0, 0
3940, "exemplar_004146", 8561, 0, 13207, 0, 0
3941, "exemplar_003983", 8561, 0, 13543, 0, 0
3942, "exemplar_002127", 8561, 0, 13434, 0, 0
3943, "exemplar_000189", 8561, 0, 13206, 0, 0
3944, "exemplar_000608", 8561, 0, 13533, 0, 0
3945, "exemplar_001857", 8561, 0, 13271, 0, 0
3946, "exemplar_001637", 8561, 0, 13507, 0, 0
3947, "exemplar_001339", 8561, 0, 13220, 0, 0
3948, "exemplar_002943", 8561, 0, 13499, 0, 0
3949, "exemplar_002750", 8561, 0, 13217, 0, 0
3950, "exemplar_001265", 8561, 0, 13560, 0, 0
3951, "exemplar_001521", 8561, 0, 13514, 0, 0
3952, "exemplar_004354", 8561, 0, 13408, 0, 0
3953, "exemplar_000577", 8561, 0, 13215, 0, 0
3954, "exemplar_002420", 8561, 0, 13496, 0, 0
3955, "exemplar_001880", 8561, 0, 13523, 0, 0
3956, "exemplar_003049", 8561, 0, 13198, 0, 0
3957, "exemplar_004314", 8561, 0, 13228, 0, 0
3958, "exemplar_002093", 8561, 0, 13397, 0, 0
3959, "exemplar_003032", 8561, 0, 13545, 0, 0
3960, "exemplar_004268", 8561, 0, 13413, 0, 0
3961, "exemplar_001370", 8561, 0, 13233, 0, 0
3962, "exemplar_002474", 8561, 0, 13262, 0, 0
3963, "exemplar_003963", 8561, 0, 13117, 0, 0
3964, "exemplar_002272", 8561, 0, 13425, 0, 0
3965, "exemplar_000236", 8561, 0, 13219, 0, 0
3966, "exemplar_003730", 8561, 0, 13271, 0, 0
3967, "exemplar_001797", 8561, 0, 13541, 0, 0
3968, "exemplar_003236", 8561, 0, 13570, 0, 0
3969, "exemplar_004347", 8561, 0, 13109, 0, 0
3970, "exemplar_001422", 8561, 0, 13445, 0, 0
3971, "exemplar_000038", 8561, 0, 13501, 0, 0
3972, "exemplar_003598", 8561, 0, 13231, 0, 0
3973, "exemplar_000422", 8561, 0, 13201, 0, 0
3974, "exemplar_003005", 8561, 0, 13213, 0, 0
3975, "exemplar_002175", 8561, 0, 13432, 0, 0
3976, "exemplar_000959", 8561, 0, 13243, 0, 0
3977, "exemplar_000298", 8561, 0, 13505, 0, 0
3978, "exemplar_002046", 8561, 0, 13223, 0, 0
3979, "exemplar_001948", 8561, 0, 13387, 0, 0
3980, "exemplar_000850", 8561, 0, 13213, 0, 0
3981, "exemplar_002932", 8561, 0, 13502, 0, 0
3982, "exemplar_001556", 8561, 0, 13117, 0, 0
3983, "exemplar_001921", 8561, 0, 13429, 0, 0
3984, "exemplar_003497", 8561, 0, 13660, 0, 0
3985, "exemplar_000064", 8561, 0, 13107, 0, 0
3986, "exemplar_002681", 8561, 0, 13247, 0, 0
3987, "exemplar_004311", 8561, 0, 13220, 0, 0
3988, "exemplar_004169", 8561, 0, 13516, 0, 0
3989, "exemplar_004277", 8561, 0, 13245, 0, 0
3990, "exemplar_004713", 8561, 0, 13234, 0, 0
3991, "exemplar_003128", 8561, 0, 13102, 0, 0
3992, "exemplar_004789", 8561, 0, 13520, 0, 0
3993, "exemplar_001222", 8561, 0, 13522, 0, 0
3994, "exemplar_001255", 8561, 0, 13210, 0, 0
3995, "exemplar_000722", 8561, 0, 13223, 0, 0
3996, "exemplar_003312", 8561, 0, 13227, 0, 0
3997, "exemplar_004380", 8561, 0, 13415, 0, 0
3998, "exemplar_001645", 8561, 0, 13221, 0, 0
3999, "exemplar_000644", 8561, 0, 13513, 0, 0
4000, "exemplar_002352", 8561, 0, 13521, 0, 0
4001, "exemplar_002466", 8561, 0, 13217, 0, 0
4002, "exemplar_003545", 8561, 0, 13516, 0, 0
4003, "exemplar_004454", 8561, 0, 13523, 0, 0
4004, "exemplar_001417", 8561, 0, 13103, 0, 0
4005, "exemplar_004270", 8561, 0, 13206, 0, 0
4006, "exemplar_003290", 8561, 0, 13572, 0, 0
4007, "exemplar_003581", 8561, 0, 13530, 0, 0
4008, "exemplar_003211", 8561, 0, 13209, 0, 0
4009, "exemplar_001601", 8561, 0, 13125, 0, 0
4010, "exemplar_000547", 8561, 0, 13557, 0, 0
4011, "exemplar_002915", 8561, 0, 13506, 0, 0
4012, "exemplar_003164", 8561, 0, 13510, 0, 0
4013, "exemplar_001424", 8561, 0, 13498, 0, 0
4014, "exemplar_004106", 8561, 0, 13202, 0, 0
4015, "exemplar_001663", 8561, 0, 13501, 0, 0
4016, "exemplar_000626", 8561, 0, 13248, 0, 0
4017, "exemplar_001511", 8561, 0, 13199, 0, 0
4018, "exemplar_003148", 8561, 0, 13192, 0, 0
4019, "exemplar_002133", 8561, 0, 13558, 0, 0
4020, "exemplar_001833", 8561, 0, 13526, 0, 0
4021, "exemplar_001462", 8561, 0, 13502, 0, 0
4022, "exemplar_004808", 8561, 0, 13112, 0, 0
4023, "exemplar_002462", 8561, 0, 13509, 0, 0
4024, "exemplar_001478", 8561, 0, 13110, 0, 0
4025, "exemplar_001297", 8561, 0, 13545, 0, 0
4026, "exemplar_001122", 8561, 0, 13232, 0, 0
4027, "exemplar_001564", 8561, 0, 13247, 0, 0
4028, "exemplar_002181", 8561, 0, 13200, 0, 0
4029, "exemplar_001756", 8561, 0, 13257, 0, 0
4030, "exemplar_002511", 8561, 0, 13265, 0, 0
4031, "exemplar_001305", 8561, 0, 13208, 0, 0
4032, "exemplar_001107", 8561, 0, 13208, 0, 0
4033, "exemplar_001686", 8561, 0, 13525, 0, 0
4034, "exemplar_002212", 8561, 0, 13424, 0, 0
4035, "exemplar_001219", 8561, 0, 13218, 0, 0
4036, "exemplar_004242", 8561, 0, 13511, 0, 0
4037, "exemplar_000625", 8561, 0, 13125, 0, 0
4038, "exemplar_002205", 8561, 0, 13130, 0, 0
4039, "exemplar_004257", 8561, 0, 13472, 0, 0
4040, "exemplar_003656", 8561, 0, 13564, 0, 0
4041, "exemplar_001572", 8561, 0, 13568, 0, 0
4042, "exemplar_003116", 8561, 0, 13279, 0, 0
4043, "exemplar_000386", 8561, 0, 13521, 0, 0
4044, "exemplar_002649", 8561, 0, 13430, 0, 0
4045, "exemplar_004237", 8561, 0, 13524, 0, 0
4046, "exemplar_004229", 8561, 0, 13246, 0, 0
4047, "exemplar_004211", 8561, 0, 13563, 0, 0
4048, "exemplar_003860", 8561, 0, 13408, 0, 0
4049, "exemplar_004226", 8561, 0, 13197, 0, 0
4050, "exemplar_002193", 8561, 0, 13421, 0, 0
4051, "exemplar_000761", 8561, 0, 13222, 0, 0
4052, "exemplar_002791", 8561, 0, 13573, 0, 0
4053, "exemplar_004679", 8561, 0, 13225, 0, 0
4054, "exemplar_002965", 8561, 0, 13421, 0, 0
4055, "exemplar_000274", 8561, 0, 13266, 0, 0
4056, "exemplar_003253", 8561, 0, 13548, 0, 0
4057, "exemplar_004790", 8561, 0, 13226, 0, 0
4058, "exemplar_001703", 8561, 0, 13122, 0, 0
4059, "exemplar_000120", 8561, 0, 13506, 0, 0
4060, "exemplar_000982", 8561, 0, 13264, 0, 0
4061, "exemplar_004767", 8561, 0, 13539, 0, 0
4062, "exemplar_002117", 8561, 0, 13130, 0, 0
4063, "exemplar_000360", 8561, 0, 13206, 0, 0
4064, "exemplar_001496", 8561, 0, 13523, 0, 0
4065, "exemplar_003143", 8561, 0, 13564, 0, 0
4066, "exemplar_001542", 8561, 0, 13497, 0, 0
4067, "exemplar_003019", 8561, 0, 13544, 0, 0
4068, "exemplar_004739", 8561, 0, 13510, 0, 0
4069, "exemplar_004635", 8561, 0, 13511, 0, 0
4070, "exemplar_002702", 8561, 0, 13206, 0, 0
4071, "exemplar_003870", 8561, 0, 13532, 0, 0
4072, "exemplar_004200", 8561, 0, 13508, 0, 0
4073, "exemplar_004024", 8561, 0, 13525, 0, 0
4074, "exemplar_000978", 8561, 0, 13550, 0, 0
4075, "exemplar_003612", 8561, 0, 13231, 0, 0
4076, "exemplar_003964", 8561, 0, 13259, 0, 0
4077, "exemplar_004204", 8561, 0, 13424, 0, 0
4078, "exemplar_000795", 8561, 0, 13143, 0, 0
4079, "exemplar_002998", 8561, 0, 13206, 0, 0
4080, "exemplar_003726", 8561, 0, 13523, 0, 0
4081, "exemplar_001685", 8561, 0, 13224, 0, 0
4082, "exemplar_001790", 8561, 0, 13209, 0, 0
4083, "exemplar_001187", 8561, 0, 13198, 0, 0
4084, "exemplar_003231", 8561, 0, 13490, 0, 0
4085, "exemplar_004273", 8561, 0, 13129, 0, 0
4086, "exemplar_001650", 8561, 0, 13195, 0, 0
4087, "exemplar_002084", 8561, 0, 13525, 0, 0
4088, "exemplar_000193", 8561, 0, 13508, 0, 0
4089, "exemplar_000579", 8561, 0, 13560, 0, 0
4090, "exemplar_000555", 8561, 0, 13433, 0, 0
4091, "exemplar_003215", 8561, 0, 13384, 0, 0
4092, "exemplar_000643", 8561, 0, 13435, 0, 0
4093, "exemplar_004631", 8561, 0, 13569, 0, 0
4094, "exemplar_001019", 8561, 0, 13435, 0, 0
4095, "exemplar_002882", 8561, 0, 13220, 0, 0
4096, "exemplar_004763", 8561, 0, 13100, 0, 0
4097, "exemplar_001558", 8561, 0, 13525, 0, 0
4098, "exemplar_003529", 8561, 0, 13210, 0, 0
4099, "exemplar_002629", 8561, 0, 13208, 0, 0
4100, "exemplar_002766", 8561, 0, 13265, 0, 0
4101, "exemplar_001104", 8561, 0, 13202, 0, 0
4102, "exemplar_002403", 8561, 0, 13238, 0, 0
4103, "exemplar_004499", 8561, 0, 13561, 0, 0
4104, "exemplar_001691", 8561, 0, 13428, 0, 0
4105, "exemplar_002330", 8561, 0, 13504, 0, 0
4106, "exemplar_002787", 8561, 0, 13500, 0, 0
4107, "exemplar_004293", 8561, 0, 13202, 0, 0
4108, "exemplar_003013", 8561, 0, 13238, 0, 0
4109, "exemplar_000212", 8561, 0, 13411, 0, 0
4110, "exemplar_004677", 8561, 0, 13176, 0, 0
4111, "exemplar_004109", 8561, 0, 13522, 0, 0
4112, "exemplar_002020", 8561, 0, 13527, 0, 0
4113, "exemplar_000101", 8561, 0, 13202, 0, 0
4114, "exemplar_003240", 8561, 0, 13557, 0, 0
4115, "exemplar_001894", 8561, 0, 13489, 0, 0
4116, "exemplar_002551", 8561, 0, 13118, 0, 0
4117, "exemplar_001512", 8561, 0, 13217, 0, 0
4118, "exemplar_001843", 8561, 0, 13253, 0, 0
4119, "exemplar_004625", 8561, 0, 13239, 0, 0
4120, "exemplar_002596", 8561, 0, 13485, 0, 0
4121, "exemplar_000566", 8561, 0, 13531, 0, 0
4122, "exemplar_002989", 8561, 0, 13247, 0, 0
4123, "exemplar_001286", 8561, 0, 13440, 0, 0
4124, "exemplar_004431", 8561, 0, 13508, 0, 0
4125, "exemplar_002405", 8561, 0, 13211, 0, 0
4126, "exemplar_001343", 8561, 0, 13498, 0, 0
4127, "exemplar_002015", 8561, 0, 13525, 0, 0
4128, "exemplar_000592", 8561, 0, 13504, 0, 0
4129, "exemplar_004397", 8561, 0, 13197, 0, 0
4130, "exemplar_002624", 8561, 0, 13248, 0, 0
4131, "exemplar_002674", 8561, 0, 13248, 0, 0
4132, "exemplar_001875", 8561, 0, 13189, 0, 0
4133, "exemplar_000536", 8561, 0, 13268, 0, 0
4134, "exemplar_002772", 8561, 0, 13128, 0, 0
4135, "exemplar_000248", 8561, 0, 13227, 0, 0
4136, "exemplar_002626", 8561, 0, 13511, 0, 0
4137, "exemplar_001487", 8561, 0, 13492, 0, 0
4138, "exemplar_004190", 8561, 0, 13504, 0, 0
4139, "exemplar_001490", 8561, 0, 13266, 0, 0
4140, "exemplar_002763", 8561, 0, 13402, 0, 0
4141, "exemplar_001646", 8561, 0, 13162, 0, 0
4142, "exemplar_003888", 8561, 0, 13532, 0, 0
4143, "exemplar_002784", 8561, 0, 13240, 0, 0
4144, "exemplar_001594", 8561, 0, 13232, 0, 0
4145, "exemplar_003766", 8561, 0, 13533, 0, 0
4146, "exemplar_002498", 8561, 0, 13250, 0, 0
4147, "exemplar_004784", 8561, 0, 13559, 0, 0
4148, "exemplar_004696", 8561, 0, 13210, 0, 0
4149, "exemplar_001380", 8561, 0, 13546, 0, 0
4150, "exemplar_002576", 8561, 0, 13549, 0, 0
4151, "exemplar_003711", 8561, 0, 13530, 0, 0
4152, "exemplar_001864", 8561, 0, 13202, 0, 0
4153, "exemplar_002356", 8561, 0, 13516, 0, 0
4154, "exemplar_002006", 8561, 0, 13518, 0, 0
4155, "exemplar_002478", 8561, 0, 13518, 0, 0
4156, "exemplar_001130", 8561, 0, 13268, 0, 0
4157, "exemplar_003649", 8561, 0, 13277, 0, 0
4158, "exemplar_000140", 8561, 0, 13567, 0, 0
4159, "exemplar_002991", 8561, 0, 13427, 0, 0
4160, "exemplar_003583", 8561, 0, 13511, 0, 0
4161, "exemplar_004018", 8561, 0, 13520, 0, 0
4162, "exemplar_004792", 8561, 0, 13219, 0, 0
4163, "exemplar_004185", 8561, 0, 13510, 0, 0
4164, "exemplar_002578", 8561, 0, 13131, 0, 0
4165, "exemplar_000981", 8561, 0, 13438, 0, 0
4166, "exemplar_001030", 8561, 0, 13572, 0, 0
4167, "exemplar_003813", 8561, 0, 13248, 0, 0
4168, "exemplar_002279", 8561, 0, 13527, 0, 0
4169, "exemplar_003899", 8561, 0, 13212, 0, 0
4170, "exemplar_000192", 8561, 0, 13490, 0, 0
4171, "exemplar_000169", 8561, 0, 13430, 0, 0
4172, "exemplar_003054", 8561, 0, 13549, 0, 0
4173, "exemplar_003377", 8561, 0, 13526, 0, 0
4174, "exemplar_004628", 8561, 0, 13205, 0, 0
4175, "exemplar_002739", 8561, 0, 13489, 0, 0
4176, "exemplar_000676", 8561, 0, 13145, 0, 0
4177, "exemplar_003502", 8561, 0, 13511, 0, 0
4178, "exemplar_004643", 8561, 0, 13251, 0, 0
4179, "exemplar_001014", 8561, 0, 13427, 0, 0
4180, "exemplar_002698", 8561, 0, 13546, 0, 0
4181, "exemplar_003546", 8561, 0, 13212, 0, 0
4182, "exemplar_002294", 8561, 0, 13213, 0, 0
4183, "exemplar_004446", 8561, 0, 13104, 0, 0
4184, "exemplar_002527", 8561, 0, 13218, 0, 0
4185, "exemplar_000646", 8561, 0, 13570, 0, 0
4186, "exemplar_001085", 8561, 0, 13203, 0, 0
4187, "exemplar_004110", 8561, 0, 13268, 0, 0
4188, "exemplar_000008", 8561, 0, 13217, 0, 0
4189, "exemplar_004618", 8561, 0, 13235, 0, 0
4190, "exemplar_002211", 8561, 0, 13435, 0, 0
4191, "exemplar_004651", 8561, 0, 13232, 0, 0
4192, "exemplar_001729", 8561, 0, 13121, 0, 0
4193, "exemplar_002411", 8561, 0, 13527, 0, 0
4194, "exemplar_000187", 8561, 0, 13199, 0, 0
4195, "exemplar_002158", 8561, 0, 13518, 0, 0
4196, "exemplar_002985", 8561, 0, 13428, 0, 0
4197, "exemplar_004667", 8561, 0, 13499, 0, 0
4198, "exemplar_002196", 8561, 0, 13573, 0, 0
4199, "exemplar_002264", 8561, 0, 13131, 0, 0
4200, "exemplar_000074", 8561, 0, 13223, 0, 0
4201, "exemplar_003378", 8561, 0, 13436, 0, 0
4202, "exemplar_004578", 8561, 0, 13511, 0, 0
4203, "exemplar_000502", 8561, 0, 13519, 0, 0
4204, "exemplar_000655", 8561, 0, 13501, 0, 0
4205, "exemplar_000303", 8561, 0, 13254, 0, 0
4206, "exemplar_000624", 8561, 0, 13240, 0, 0
4207, "exemplar_003107", 8561, 0, 13229, 0, 0
4208, "exemplar_002530", 8561, 0, 13532, 0, 0
4209, "exemplar_002688", 8561, 0, 13528, 0, 0
4210, "exemplar_001874", 8561, 0, 13117, 0, 0
4211, "exemplar_004552", 8561, 0, 13651, 0, 0
4212, "exemplar_002722", 8561, 0, 13506, 0, 0
4213, "exemplar_000863", 8561, 0, 13202, 0, 0
4214, "exemplar_002859", 8561, 0, 13518, 0, 0
4215, "exemplar_004475", 8561, 0, 13544, 0, 0
4216, "exemplar_000163", 8561, 0, 13416, 0, 0
4217, "exemplar_001988", 8561, 0, 13225, 0, 0
4218, "exemplar_001654", 8561, 0, 13264, 0, 0
4219, "exemplar_004474", 8561, 0, 13429, 0, 0
4220, "exemplar_002409", 8561, 0, 13192, 0, 0
4221, "exemplar_000093", 8561, 0, 13247, 0, 0
4222, "exemplar_001761", 8561, 0, 13497, 0, 0
4223, "exemplar_002553", 8561, 0, 13198, 0, 0
4224, "exemplar_003620", 8561, 0, 13550, 0, 0
4225, "exemplar_004217", 8561, 0, 13046, 0, 0
4226, "exemplar_003169", 8561, 0, 13408, 0, 0
4227, "exemplar_002864", 8561, 0, 13194, 0, 0
4228, "exemplar_000254", 8561, 0, 13247, 0, 0
4229, "exemplar_003965", 8561, 0, 13517, 0, 0
4230, "exemplar_001536", 8561, 0, 13227, 0, 0
4231, "exemplar_004611", 8561, 0, 13186, 0, 0
4232, "exemplar_000991", 8561, 0, 13109, 0, 0
4233, "exemplar_003780", 8561, 0, 13246, 0, 0
4234, "exemplar_003168", 8561, 0, 13201, 0, 0
4235, "exemplar_001138", 8561, 0, 13512, 0, 0
4236, "exemplar_000913", 8561, 0, 13226, 0, 0
4237, "exemplar_000814", 8561, 0, 13104, 0, 0
4238, "exemplar_002308", 8561, 0, 13271, 0, 0
4239, "exemplar_000731", 8561, 0, 13416, 0, 0
4240, "exemplar_000266", 8561, 0, 13535, 0, 0
4241, "exemplar_001978", 8561, 0, 13523, 0, 0
4242, "exemplar_003262", 8561, 0, 13203, 0, 0
4243, "exemplar_002517", 8561, 0, 13417, 0, 0
4244, "exemplar_004320", 8561, 0, 13233, 0, 0
4245, "exemplar_001967", 8561, 0, 13441, 0, 0
4246, "exemplar_003182", 8561, 0, 13211, 0, 0
4247, "exemplar_004522", 8561, 0, 13497, 0, 0
4248, "exemplar_002795", 8561, 0, 13520, 0, 0
4249, "exemplar_000302", 8561, 0, 13507, 0, 0
4250, "exemplar_001384", 8561, 0, 13131, 0, 0
4251, "exemplar_001071", 8561, 0, 13116, 0, 0
4252, "exemplar_003984", 8561, 0, 13549, 0, 0
4253, "exemplar_001520", 8561, 0, 13222, 0, 0
4254, "exemplar_002832", 8561, 0, 13421, 0, 0
4255, "exemplar_000537", 8561, 0, 13441, 0, 0
4256, "exemplar_001732", 8561, 0, 13505, 0, 0
4257, "exemplar_003433", 8561, 0, 13197, 0, 0
4258, "exemplar_003073", 8561, 0, 13216, 0, 0
4259, "exemplar_000908", 8561, 0, 13227, 0, 0
4260, "exemplar_003928", 8561, 0, 13515, 0, 0
4261, "exemplar_000470", 8561, 0, 13519, 0, 0
4262, "exemplar_002429", 8561, 0, 13526, 0, 0
4263, "exemplar_002535", 8561, 0, 13207, 0, 0
4264, "exemplar_001389", 8561, 0, 13247, 0, 0
4265, "exemplar_000684", 8561, 0, 13214, 0, 0
4266, "exemplar_001314", 8561, 0, 13226, 0, 0
4267, "exemplar_003160", 8561, 0, 13510, 0, 0
4268, "exemplar_004697", 8561, 0, 13515, 0, 0
4269, "exemplar_002442", 8561, 0, 13514, 0, 0
4270, "exemplar_004188", 8561, 0, 13209, 0, 0
4271, "exemplar_000286", 8561, 0, 13222, 0, 0
4272, "exemplar_000567", 8561, 0, 13203, 0, 0
4273, "exemplar_003485", 8561, 0, 13547, 0, 0
4274, "exemplar_001264", 8561, 0, 13216, 0, 0
4275, "exemplar_004061", 8561, 0, 13542, 0, 0
4276, "exemplar_001681", 8561, 0, 13211, 0, 0
4277, "exemplar_003305", 8561, 0, 13579, 0, 0
4278, "exemplar_003608", 8561, 0, 13505, 0, 0
4279, "exemplar_001910", 8561, 0, 13215, 0, 0
4280, "exemplar_000037", 8561, 0, 13240, 0, 0
4281, "exemplar_002416", 8561, 0, 13205, 0, 0
4282, "exemplar_000819", 8561, 0, 13523, 0, 0
4283, "exemplar_000714", 8561, 0, 13269, 0, 0
4284, "exemplar_000171", 8561, 0, 13396, 0, 0
4285, "exemplar_000028", 8561, 0, 13233, 0, 0
4286, "exemplar_003785", 8561, 0, 13533, 0, 0
4287, "exemplar_000071", 8561, 0, 13212, 0, 0
4288, "exemplar_004408", 8561, 0, 13198, 0, 0
4289, "exemplar_004367", 8561, 0, 13134, 0, 0
4290, "exemplar_000526", 8561, 0, 13198, 0, 0
4291, "exemplar_001127", 8561, 0, 13500, 0, 0
4292, "exemplar_004780", 8561, 0, 13503, 0, 0
4293, "exemplar_004684", 8561, 0, 13216, 0, 0
4294, "exemplar_000782", 8561, 0, 13534, 0, 0
4295, "exemplar_000680", 8561, 0, 13626, 0, 0
4296, "exemplar_000757", 8561, 0, 13472, 0, 0
4297, "exemplar_003889", 8561, 0, 13508, 0, 0
4298, "exemplar_000986", 8561, 0, 13234, 0, 0
4299, "exemplar_001593", 8561, 0, 13491, 0, 0
4300, "exemplar_002862", 8561, 0, 13522, 0, 0
4301, "exemplar_000678", 8561, 0, 13431, 0, 0
4302, "exemplar_000732", 8561, 0, 13500, 0, 0
4303, "exemplar_004419", 8561, 0, 13538, 0, 0
4304, "exemplar_004582", 8561, 0, 13220, 0, 0
4305, "exemplar_004133", 8561, 0, 13504, 0, 0
4306, "exemplar_000061", 8561, 0, 13520, 0, 0
4307, "exemplar_002001", 8561, 0, 13124, 0, 0
4308, "exemplar_000416", 8561, 0, 13472, 0, 0
